blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd,subject,procedure,day
2022_05_31_abb11,30,spout05,sucrose05,40,20,20,2.8284271247461903,abb11,multi_s,11
2022_05_31_abb11,40,spout01,sucrose30,35,17.5,17.5,0.7071067811865476,abb11,multi_s,11
2022_05_31_abb11,40,spout02,sucrose10,35,17.5,17.5,0.7071067811865476,abb11,multi_s,11
2022_05_31_abb11,40,spout03,sucrose20,50,25,25,0,abb11,multi_s,11
2022_05_31_abb11,40,spout04,sucrose00,33,16.5,16.5,2.1213203435596424,abb11,multi_s,11
2022_05_31_abb11,40,spout05,sucrose05,37,18.5,18.5,3.5355339059327378,abb11,multi_s,11
2022_05_31_abb11,50,spout01,sucrose30,35,17.5,17.5,0.7071067811865476,abb11,multi_s,11
2022_05_31_abb11,50,spout02,sucrose10,36,18,18,0,abb11,multi_s,11
2022_05_31_abb11,50,spout03,sucrose20,38,19,19,7.0710678118654755,abb11,multi_s,11
2022_05_31_abb11,50,spout04,sucrose00,4,2,2,2.8284271247461903,abb11,multi_s,11
2022_05_31_abb11,50,spout05,sucrose05,24,12,12,2.8284271247461903,abb11,multi_s,11
2022_05_31_abb11,60,spout01,sucrose30,31,15.5,15.5,0.7071067811865476,abb11,multi_s,11
2022_05_31_abb11,60,spout02,sucrose10,32,16,16,4.242640687119285,abb11,multi_s,11
2022_05_31_abb11,60,spout03,sucrose20,43,21.5,21.5,0.7071067811865476,abb11,multi_s,11
2022_05_31_abb11,60,spout04,sucrose00,0,0,0,0,abb11,multi_s,11
2022_05_31_abb11,60,spout05,sucrose05,22,11,11,4.242640687119285,abb11,multi_s,11
2022_05_31_abb11,70,spout01,sucrose30,28,14,14,0,abb11,multi_s,11
2022_05_31_abb11,70,spout02,sucrose10,14,7,7,4.242640687119285,abb11,multi_s,11
2022_05_31_abb11,70,spout03,sucrose20,39,19.5,19.5,0.7071067811865476,abb11,multi_s,11
2022_05_31_abb11,70,spout04,sucrose00,0,0,0,0,abb11,multi_s,11
2022_05_31_abb11,70,spout05,sucrose05,10,5,5,0,abb11,multi_s,11
2022_05_31_abb11,80,spout01,sucrose30,14,7,7,9.899494936611665,abb11,multi_s,11
2022_05_31_abb11,80,spout02,sucrose10,0,0,0,0,abb11,multi_s,11
2022_05_31_abb11,80,spout03,sucrose20,24,12,12,0,abb11,multi_s,11
2022_05_31_abb11,80,spout04,sucrose00,0,0,0,0,abb11,multi_s,11
2022_05_31_abb11,80,spout05,sucrose05,11,5.5,5.5,3.5355339059327378,abb11,multi_s,11
2022_05_31_abb11,90,spout01,sucrose30,21,10.5,10.5,2.1213203435596424,abb11,multi_s,11
2022_05_31_abb11,90,spout02,sucrose10,0,0,0,0,abb11,multi_s,11
2022_05_31_abb11,90,spout03,sucrose20,11,5.5,5.5,7.7781745930520225,abb11,multi_s,11
2022_05_31_abb11,90,spout04,sucrose00,5,2.5,2.5,3.5355339059327378,abb11,multi_s,11
2022_05_31_abb11,90,spout05,sucrose05,3,1.5,1.5,2.1213203435596424,abb11,multi_s,11
2022_06_07_abb07,0,spout01,sucrose20,43,21.5,21.5,0.7071067811865476,abb07,multi_s,12
2022_06_07_abb07,0,spout02,sucrose30,45,22.5,22.5,0.7071067811865476,abb07,multi_s,12
2022_06_07_abb07,0,spout03,sucrose05,50,25,25,0,abb07,multi_s,12
2022_06_07_abb07,0,spout04,sucrose10,44,22,22,1.4142135623730951,abb07,multi_s,12
2022_06_07_abb07,0,spout05,sucrose00,44,22,22,0,abb07,multi_s,12
2022_06_07_abb07,10,spout01,sucrose20,38,19,19,4.242640687119285,abb07,multi_s,12
2022_06_07_abb07,10,spout02,sucrose30,37,18.5,18.5,2.1213203435596424,abb07,multi_s,12
2022_06_07_abb07,10,spout03,sucrose05,40,20,20,2.8284271247461903,abb07,multi_s,12
2022_06_07_abb07,10,spout04,sucrose10,33,16.5,16.5,0.7071067811865476,abb07,multi_s,12
2022_06_07_abb07,10,spout05,sucrose00,35,17.5,17.5,3.5355339059327378,abb07,multi_s,12
2022_06_07_abb07,20,spout01,sucrose20,38,19,19,2.8284271247461903,abb07,multi_s,12
2022_06_07_abb07,20,spout02,sucrose30,35,17.5,17.5,2.1213203435596424,abb07,multi_s,12
2022_06_07_abb07,20,spout03,sucrose05,41,20.5,20.5,0.7071067811865476,abb07,multi_s,12
2022_06_07_abb07,20,spout04,sucrose10,32,16,16,2.8284271247461903,abb07,multi_s,12
2022_06_07_abb07,20,spout05,sucrose00,23,11.5,11.5,4.949747468305833,abb07,multi_s,12
2022_06_07_abb07,30,spout01,sucrose20,38,19,19,1.4142135623730951,abb07,multi_s,12
2022_06_07_abb07,30,spout02,sucrose30,33,16.5,16.5,2.1213203435596424,abb07,multi_s,12
2022_06_07_abb07,30,spout03,sucrose05,34,17,17,2.8284271247461903,abb07,multi_s,12
2022_06_07_abb07,30,spout04,sucrose10,30,15,15,0,abb07,multi_s,12
2022_06_07_abb07,30,spout05,sucrose00,25,12.5,12.5,0.7071067811865476,abb07,multi_s,12
2022_06_07_abb07,40,spout01,sucrose20,27,13.5,13.5,0.7071067811865476,abb07,multi_s,12
2022_06_07_abb07,40,spout02,sucrose30,16,8,8,11.313708498984761,abb07,multi_s,12
2022_06_07_abb07,40,spout03,sucrose05,26,13,13,1.4142135623730951,abb07,multi_s,12
2022_06_07_abb07,40,spout04,sucrose10,9,4.5,4.5,6.363961030678928,abb07,multi_s,12
2022_06_07_abb07,40,spout05,sucrose00,2,1,1,1.4142135623730951,abb07,multi_s,12
2022_06_07_abb07,50,spout01,sucrose20,21,10.5,10.5,3.5355339059327378,abb07,multi_s,12
2022_06_07_abb07,50,spout02,sucrose30,27,13.5,13.5,0.7071067811865476,abb07,multi_s,12
2022_06_07_abb07,50,spout03,sucrose05,14,7,7,9.899494936611665,abb07,multi_s,12
2022_06_07_abb07,50,spout04,sucrose10,20,10,10,5.656854249492381,abb07,multi_s,12
2022_06_07_abb07,50,spout05,sucrose00,6,3,3,4.242640687119285,abb07,multi_s,12
2022_06_07_abb07,60,spout01,sucrose20,31,15.5,15.5,2.1213203435596424,abb07,multi_s,12
2022_06_07_abb07,60,spout02,sucrose30,29,14.5,14.5,0.7071067811865476,abb07,multi_s,12
2022_06_07_abb07,60,spout03,sucrose05,27,13.5,13.5,0.7071067811865476,abb07,multi_s,12
2022_06_07_abb07,60,spout04,sucrose10,18,9,9,1.4142135623730951,abb07,multi_s,12
2022_06_07_abb07,60,spout05,sucrose00,13,6.5,6.5,3.5355339059327378,abb07,multi_s,12
2022_06_07_abb07,70,spout01,sucrose20,28,14,14,0,abb07,multi_s,12
2022_06_07_abb07,70,spout02,sucrose30,11,5.5,5.5,7.7781745930520225,abb07,multi_s,12
2022_06_07_abb07,70,spout03,sucrose05,0,0,0,0,abb07,multi_s,12
2022_06_07_abb07,70,spout04,sucrose10,9,4.5,4.5,6.363961030678928,abb07,multi_s,12
2022_06_07_abb07,70,spout05,sucrose00,11,5.5,5.5,4.949747468305833,abb07,multi_s,12
2022_06_07_abb07,80,spout01,sucrose20,24,12,12,0,abb07,multi_s,12
2022_06_07_abb07,80,spout02,sucrose30,13,6.5,6.5,9.192388155425117,abb07,multi_s,12
2022_06_07_abb07,80,spout03,sucrose05,21,10.5,10.5,0.7071067811865476,abb07,multi_s,12
2022_06_07_abb07,80,spout04,sucrose10,0,0,0,0,abb07,multi_s,12
2022_06_07_abb07,80,spout05,sucrose00,0,0,0,0,abb07,multi_s,12
2022_06_07_abb07,90,spout01,sucrose20,10,5,5,7.0710678118654755,abb07,multi_s,12
2022_06_07_abb07,90,spout02,sucrose30,0,0,0,0,abb07,multi_s,12
2022_06_07_abb07,90,spout03,sucrose05,8,4,4,5.656854249492381,abb07,multi_s,12
2022_06_07_abb07,90,spout04,sucrose10,0,0,0,0,abb07,multi_s,12
2022_06_07_abb07,90,spout05,sucrose00,0,0,0,0,abb07,multi_s,12
2022_06_07_abb09,0,spout01,sucrose20,20,10,10,2.8284271247461903,abb09,multi_s,12
2022_06_07_abb09,0,spout02,sucrose30,11,5.5,5.5,0.7071067811865476,abb09,multi_s,12
2022_06_07_abb09,0,spout03,sucrose05,38,19,19,1.4142135623730951,abb09,multi_s,12
2022_06_07_abb09,0,spout04,sucrose10,39,19.5,19.5,4.949747468305833,abb09,multi_s,12
2022_06_07_abb09,0,spout05,sucrose00,46,23,23,1.4142135623730951,abb09,multi_s,12
2022_06_07_abb09,10,spout01,sucrose20,22,11,11,0,abb09,multi_s,12
2022_06_07_abb09,10,spout02,sucrose30,21,10.5,10.5,2.1213203435596424,abb09,multi_s,12
2022_06_07_abb09,10,spout03,sucrose05,36,18,18,1.4142135623730951,abb09,multi_s,12
2022_06_07_abb09,10,spout04,sucrose10,48,24,24,1.4142135623730951,abb09,multi_s,12
2022_06_07_abb09,10,spout05,sucrose00,44,22,22,1.4142135623730951,abb09,multi_s,12
2022_06_07_abb09,20,spout01,sucrose20,30,15,15,1.4142135623730951,abb09,multi_s,12
2022_06_07_abb09,20,spout02,sucrose30,25,12.5,12.5,2.1213203435596424,abb09,multi_s,12
2022_06_07_abb09,20,spout03,sucrose05,47,23.5,23.5,2.1213203435596424,abb09,multi_s,12
2022_06_07_abb09,20,spout04,sucrose10,48,24,24,0,abb09,multi_s,12
2022_06_07_abb09,20,spout05,sucrose00,45,22.5,22.5,0.7071067811865476,abb09,multi_s,12
2022_06_07_abb09,30,spout01,sucrose20,22,11,11,2.8284271247461903,abb09,multi_s,12
2022_06_07_abb09,30,spout02,sucrose30,28,14,14,0,abb09,multi_s,12
2022_06_07_abb09,30,spout03,sucrose05,43,21.5,21.5,0.7071067811865476,abb09,multi_s,12
2022_06_07_abb09,30,spout04,sucrose10,46,23,23,0,abb09,multi_s,12
2022_06_07_abb09,30,spout05,sucrose00,47,23.5,23.5,2.1213203435596424,abb09,multi_s,12
2022_06_07_abb09,40,spout01,sucrose20,32,16,16,0,abb09,multi_s,12
2022_06_07_abb09,40,spout02,sucrose30,29,14.5,14.5,0.7071067811865476,abb09,multi_s,12
2022_06_07_abb09,40,spout03,sucrose05,32,16,16,1.4142135623730951,abb09,multi_s,12
2022_06_07_abb09,40,spout04,sucrose10,40,20,20,7.0710678118654755,abb09,multi_s,12
2022_06_07_abb09,40,spout05,sucrose00,21,10.5,10.5,0.7071067811865476,abb09,multi_s,12
2022_06_07_abb09,50,spout01,sucrose20,29,14.5,14.5,0.7071067811865476,abb09,multi_s,12
2022_06_07_abb09,50,spout02,sucrose30,12,6,6,8.48528137423857,abb09,multi_s,12
2022_06_07_abb09,50,spout03,sucrose05,3,1.5,1.5,2.1213203435596424,abb09,multi_s,12
2022_06_07_abb09,50,spout04,sucrose10,17,8.5,8.5,12.020815280171307,abb09,multi_s,12
2022_06_07_abb09,50,spout05,sucrose00,5,2.5,2.5,0.7071067811865476,abb09,multi_s,12
2022_06_07_abb09,60,spout01,sucrose20,29,14.5,14.5,3.5355339059327378,abb09,multi_s,12
2022_06_07_abb09,60,spout02,sucrose30,17,8.5,8.5,12.020815280171307,abb09,multi_s,12
2022_06_07_abb09,60,spout03,sucrose05,39,19.5,19.5,0.7071067811865476,abb09,multi_s,12
2022_06_07_abb09,60,spout04,sucrose10,37,18.5,18.5,0.7071067811865476,abb09,multi_s,12
2022_06_07_abb09,60,spout05,sucrose00,17,8.5,8.5,7.7781745930520225,abb09,multi_s,12
2022_06_07_abb09,70,spout01,sucrose20,0,0,0,0,abb09,multi_s,12
2022_06_07_abb09,70,spout02,sucrose30,16,8,8,11.313708498984761,abb09,multi_s,12
2022_06_07_abb09,70,spout03,sucrose05,19,9.5,9.5,2.1213203435596424,abb09,multi_s,12
2022_06_07_abb09,70,spout04,sucrose10,15,7.5,7.5,6.363961030678928,abb09,multi_s,12
2022_06_07_abb09,70,spout05,sucrose00,14,7,7,9.899494936611665,abb09,multi_s,12
2022_06_07_abb09,80,spout01,sucrose20,0,0,0,0,abb09,multi_s,12
2022_06_07_abb09,80,spout02,sucrose30,0,0,0,0,abb09,multi_s,12
2022_06_07_abb09,80,spout03,sucrose05,23,11.5,11.5,3.5355339059327378,abb09,multi_s,12
2022_06_07_abb09,80,spout04,sucrose10,18,9,9,12.727922061357855,abb09,multi_s,12
2022_06_07_abb09,80,spout05,sucrose00,3,1.5,1.5,2.1213203435596424,abb09,multi_s,12
2022_06_07_abb09,90,spout01,sucrose20,11,5.5,5.5,7.7781745930520225,abb09,multi_s,12
2022_06_07_abb09,90,spout02,sucrose30,0,0,0,0,abb09,multi_s,12
2022_06_07_abb09,90,spout03,sucrose05,3,1.5,1.5,2.1213203435596424,abb09,multi_s,12
2022_06_07_abb09,90,spout04,sucrose10,18,9,9,12.727922061357855,abb09,multi_s,12
2022_06_07_abb09,90,spout05,sucrose00,2,1,1,1.4142135623730951,abb09,multi_s,12
2022_06_07_abb11,0,spout01,sucrose20,44,22,22,0,abb11,multi_s,12
2022_06_07_abb11,0,spout02,sucrose30,31,15.5,15.5,0.7071067811865476,abb11,multi_s,12
2022_06_07_abb11,0,spout03,sucrose05,44,22,22,0,abb11,multi_s,12
2022_06_07_abb11,0,spout04,sucrose10,44,22,22,1.4142135623730951,abb11,multi_s,12
2022_06_07_abb11,0,spout05,sucrose00,43,21.5,21.5,2.1213203435596424,abb11,multi_s,12
2022_06_07_abb11,10,spout01,sucrose20,47,23.5,23.5,0.7071067811865476,abb11,multi_s,12
2022_06_07_abb11,10,spout02,sucrose30,33,16.5,16.5,0.7071067811865476,abb11,multi_s,12
2022_06_07_abb11,10,spout03,sucrose05,39,19.5,19.5,0.7071067811865476,abb11,multi_s,12
2022_06_07_abb11,10,spout04,sucrose10,46,23,23,1.4142135623730951,abb11,multi_s,12
2022_06_07_abb11,10,spout05,sucrose00,44,22,22,1.4142135623730951,abb11,multi_s,12
2022_06_07_abb11,20,spout01,sucrose20,41,20.5,20.5,0.7071067811865476,abb11,multi_s,12
2022_06_07_abb11,20,spout02,sucrose30,38,19,19,0,abb11,multi_s,12
2022_06_07_abb11,20,spout03,sucrose05,43,21.5,21.5,2.1213203435596424,abb11,multi_s,12
2022_06_07_abb11,20,spout04,sucrose10,43,21.5,21.5,0.7071067811865476,abb11,multi_s,12
2022_06_07_abb11,20,spout05,sucrose00,43,21.5,21.5,2.1213203435596424,abb11,multi_s,12
2022_06_07_abb11,30,spout01,sucrose20,38,19,19,2.8284271247461903,abb11,multi_s,12
2022_06_07_abb11,30,spout02,sucrose30,37,18.5,18.5,0.7071067811865476,abb11,multi_s,12
2022_06_07_abb11,30,spout03,sucrose05,35,17.5,17.5,4.949747468305833,abb11,multi_s,12
2022_06_07_abb11,30,spout04,sucrose10,33,16.5,16.5,2.1213203435596424,abb11,multi_s,12
2022_06_07_abb11,30,spout05,sucrose00,36,18,18,1.4142135623730951,abb11,multi_s,12
2022_06_07_abb11,40,spout01,sucrose20,41,20.5,20.5,3.5355339059327378,abb11,multi_s,12
2022_06_07_abb11,40,spout02,sucrose30,31,15.5,15.5,0.7071067811865476,abb11,multi_s,12
2022_06_07_abb11,40,spout03,sucrose05,27,13.5,13.5,4.949747468305833,abb11,multi_s,12
2022_06_07_abb11,40,spout04,sucrose10,0,0,0,0,abb11,multi_s,12
2022_06_07_abb11,40,spout05,sucrose00,13,6.5,6.5,9.192388155425117,abb11,multi_s,12
2022_06_07_abb11,50,spout01,sucrose20,34,17,17,0,abb11,multi_s,12
2022_06_07_abb11,50,spout02,sucrose30,35,17.5,17.5,2.1213203435596424,abb11,multi_s,12
2022_06_07_abb11,50,spout03,sucrose05,25,12.5,12.5,3.5355339059327378,abb11,multi_s,12
2022_06_07_abb11,50,spout04,sucrose10,20,10,10,14.142135623730951,abb11,multi_s,12
2022_06_07_abb11,50,spout05,sucrose00,22,11,11,2.8284271247461903,abb11,multi_s,12
2022_06_07_abb11,60,spout01,sucrose20,32,16,16,1.4142135623730951,abb11,multi_s,12
2022_06_07_abb11,60,spout02,sucrose30,25,12.5,12.5,2.1213203435596424,abb11,multi_s,12
2022_06_07_abb11,60,spout03,sucrose05,10,5,5,7.0710678118654755,abb11,multi_s,12
2022_06_07_abb11,60,spout04,sucrose10,0,0,0,0,abb11,multi_s,12
2022_06_07_abb11,60,spout05,sucrose00,0,0,0,0,abb11,multi_s,12
2022_06_07_abb11,70,spout01,sucrose20,30,15,15,1.4142135623730951,abb11,multi_s,12
2022_06_07_abb11,70,spout02,sucrose30,30,15,15,0,abb11,multi_s,12
2022_06_07_abb11,70,spout03,sucrose05,9,4.5,4.5,6.363961030678928,abb11,multi_s,12
2022_06_07_abb11,70,spout04,sucrose10,0,0,0,0,abb11,multi_s,12
2022_06_07_abb11,70,spout05,sucrose00,0,0,0,0,abb11,multi_s,12
2022_06_07_abb11,80,spout01,sucrose20,31,15.5,15.5,2.1213203435596424,abb11,multi_s,12
2022_06_07_abb11,80,spout02,sucrose30,27,13.5,13.5,0.7071067811865476,abb11,multi_s,12
2022_06_07_abb11,80,spout03,sucrose05,18,9,9,1.4142135623730951,abb11,multi_s,12
2022_06_07_abb11,80,spout04,sucrose10,0,0,0,0,abb11,multi_s,12
2022_06_07_abb11,80,spout05,sucrose00,0,0,0,0,abb11,multi_s,12
2022_06_07_abb11,90,spout01,sucrose20,23,11.5,11.5,2.1213203435596424,abb11,multi_s,12
2022_06_07_abb11,90,spout02,sucrose30,27,13.5,13.5,2.1213203435596424,abb11,multi_s,12
2022_06_07_abb11,90,spout03,sucrose05,0,0,0,0,abb11,multi_s,12
2022_06_07_abb11,90,spout04,sucrose10,0,0,0,0,abb11,multi_s,12
2022_06_07_abb11,90,spout05,sucrose00,0,0,0,0,abb11,multi_s,12
2022_06_08_abb09,0,spout01,sucrose00,42,21,21,1.4142135623730951,abb09,multi_s,13
2022_06_08_abb09,0,spout02,sucrose05,38,19,19,0,abb09,multi_s,13
2022_06_08_abb09,0,spout03,sucrose10,46,23,23,0,abb09,multi_s,13
2022_06_08_abb09,0,spout04,sucrose20,46,23,23,0,abb09,multi_s,13
2022_06_08_abb09,0,spout05,sucrose30,47,23.5,23.5,0.7071067811865476,abb09,multi_s,13
2022_06_08_abb09,10,spout01,sucrose00,43,21.5,21.5,0.7071067811865476,abb09,multi_s,13
2022_06_08_abb09,10,spout02,sucrose05,41,20.5,20.5,0.7071067811865476,abb09,multi_s,13
2022_06_08_abb09,10,spout03,sucrose10,45,22.5,22.5,2.1213203435596424,abb09,multi_s,13
2022_06_08_abb09,10,spout04,sucrose20,49,24.5,24.5,0.7071067811865476,abb09,multi_s,13
2022_06_08_abb09,10,spout05,sucrose30,44,22,22,2.8284271247461903,abb09,multi_s,13
2022_06_08_abb09,20,spout01,sucrose00,38,19,19,1.4142135623730951,abb09,multi_s,13
2022_06_08_abb09,20,spout02,sucrose05,33,16.5,16.5,0.7071067811865476,abb09,multi_s,13
2022_06_08_abb09,20,spout03,sucrose10,44,22,22,2.8284271247461903,abb09,multi_s,13
2022_06_08_abb09,20,spout04,sucrose20,49,24.5,24.5,0.7071067811865476,abb09,multi_s,13
2022_06_08_abb09,20,spout05,sucrose30,48,24,24,0,abb09,multi_s,13
2022_06_08_abb09,30,spout01,sucrose00,18,9,9,7.0710678118654755,abb09,multi_s,13
2022_06_08_abb09,30,spout02,sucrose05,14,7,7,5.656854249492381,abb09,multi_s,13
2022_06_08_abb09,30,spout03,sucrose10,43,21.5,21.5,0.7071067811865476,abb09,multi_s,13
2022_06_08_abb09,30,spout04,sucrose20,35,17.5,17.5,4.949747468305833,abb09,multi_s,13
2022_06_08_abb09,30,spout05,sucrose30,37,18.5,18.5,3.5355339059327378,abb09,multi_s,13
2022_06_08_abb09,40,spout01,sucrose00,23,11.5,11.5,0.7071067811865476,abb09,multi_s,13
2022_06_08_abb09,40,spout02,sucrose05,4,2,2,0,abb09,multi_s,13
2022_06_08_abb09,40,spout03,sucrose10,36,18,18,1.4142135623730951,abb09,multi_s,13
2022_06_08_abb09,40,spout04,sucrose20,37,18.5,18.5,0.7071067811865476,abb09,multi_s,13
2022_06_08_abb09,40,spout05,sucrose30,41,20.5,20.5,0.7071067811865476,abb09,multi_s,13
2022_06_08_abb09,50,spout01,sucrose00,3,1.5,1.5,0.7071067811865476,abb09,multi_s,13
2022_06_08_abb09,50,spout02,sucrose05,10,5,5,4.242640687119285,abb09,multi_s,13
2022_06_08_abb09,50,spout03,sucrose10,37,18.5,18.5,2.1213203435596424,abb09,multi_s,13
2022_06_08_abb09,50,spout04,sucrose20,35,17.5,17.5,7.7781745930520225,abb09,multi_s,13
2022_06_08_abb09,50,spout05,sucrose30,41,20.5,20.5,3.5355339059327378,abb09,multi_s,13
2022_06_08_abb09,60,spout01,sucrose00,1,0.5,0.5,0.7071067811865476,abb09,multi_s,13
2022_06_08_abb09,60,spout02,sucrose05,0,0,0,0,abb09,multi_s,13
2022_06_08_abb09,60,spout03,sucrose10,15,7.5,7.5,6.363961030678928,abb09,multi_s,13
2022_06_08_abb09,60,spout04,sucrose20,35,17.5,17.5,0.7071067811865476,abb09,multi_s,13
2022_06_08_abb09,60,spout05,sucrose30,20,10,10,14.142135623730951,abb09,multi_s,13
2022_06_08_abb09,70,spout01,sucrose00,7,3.5,3.5,0.7071067811865476,abb09,multi_s,13
2022_06_08_abb09,70,spout02,sucrose05,16,8,8,8.48528137423857,abb09,multi_s,13
2022_06_08_abb09,70,spout03,sucrose10,28,14,14,1.4142135623730951,abb09,multi_s,13
2022_06_08_abb09,70,spout04,sucrose20,20,10,10,14.142135623730951,abb09,multi_s,13
2022_06_08_abb09,70,spout05,sucrose30,18,9,9,12.727922061357855,abb09,multi_s,13
2022_06_08_abb09,80,spout01,sucrose00,3,1.5,1.5,2.1213203435596424,abb09,multi_s,13
2022_06_08_abb09,80,spout02,sucrose05,0,0,0,0,abb09,multi_s,13
2022_06_08_abb09,80,spout03,sucrose10,15,7.5,7.5,6.363961030678928,abb09,multi_s,13
2022_06_08_abb09,80,spout04,sucrose20,18,9,9,12.727922061357855,abb09,multi_s,13
2022_06_08_abb09,80,spout05,sucrose30,19,9.5,9.5,13.435028842544403,abb09,multi_s,13
2022_06_08_abb09,90,spout01,sucrose00,0,0,0,0,abb09,multi_s,13
2022_06_08_abb09,90,spout02,sucrose05,2,1,1,1.4142135623730951,abb09,multi_s,13
2022_06_08_abb09,90,spout03,sucrose10,24,12,12,1.4142135623730951,abb09,multi_s,13
2022_06_08_abb09,90,spout04,sucrose20,0,0,0,0,abb09,multi_s,13
2022_06_08_abb09,90,spout05,sucrose30,16,8,8,11.313708498984761,abb09,multi_s,13
2022_06_08_abb11,0,spout01,sucrose00,45,22.5,22.5,2.1213203435596424,abb11,multi_s,13
2022_06_08_abb11,0,spout02,sucrose05,49,24.5,24.5,0.7071067811865476,abb11,multi_s,13
2022_06_08_abb11,0,spout03,sucrose10,47,23.5,23.5,0.7071067811865476,abb11,multi_s,13
2022_06_08_abb11,0,spout04,sucrose20,45,22.5,22.5,0.7071067811865476,abb11,multi_s,13
2022_06_08_abb11,0,spout05,sucrose30,45,22.5,22.5,0.7071067811865476,abb11,multi_s,13
2022_06_08_abb11,10,spout01,sucrose00,42,21,21,4.242640687119285,abb11,multi_s,13
2022_06_08_abb11,10,spout02,sucrose05,41,20.5,20.5,3.5355339059327378,abb11,multi_s,13
2022_06_08_abb11,10,spout03,sucrose10,50,25,25,0,abb11,multi_s,13
2022_06_08_abb11,10,spout04,sucrose20,48,24,24,0,abb11,multi_s,13
2022_06_08_abb11,10,spout05,sucrose30,48,24,24,0,abb11,multi_s,13
2022_06_08_abb11,20,spout01,sucrose00,33,16.5,16.5,2.1213203435596424,abb11,multi_s,13
2022_06_08_abb11,20,spout02,sucrose05,44,22,22,1.4142135623730951,abb11,multi_s,13
2022_06_08_abb11,20,spout03,sucrose10,48,24,24,1.4142135623730951,abb11,multi_s,13
2022_06_08_abb11,20,spout04,sucrose20,49,24.5,24.5,0.7071067811865476,abb11,multi_s,13
2022_06_08_abb11,20,spout05,sucrose30,48,24,24,1.4142135623730951,abb11,multi_s,13
2022_06_08_abb11,30,spout01,sucrose00,26,13,13,4.242640687119285,abb11,multi_s,13
2022_06_08_abb11,30,spout02,sucrose05,27,13.5,13.5,3.5355339059327378,abb11,multi_s,13
2022_06_08_abb11,30,spout03,sucrose10,39,19.5,19.5,3.5355339059327378,abb11,multi_s,13
2022_06_08_abb11,30,spout04,sucrose20,39,19.5,19.5,0.7071067811865476,abb11,multi_s,13
2022_06_08_abb11,30,spout05,sucrose30,45,22.5,22.5,3.5355339059327378,abb11,multi_s,13
2022_06_08_abb11,40,spout01,sucrose00,16,8,8,0,abb11,multi_s,13
2022_06_08_abb11,40,spout02,sucrose05,11,5.5,5.5,7.7781745930520225,abb11,multi_s,13
2022_06_08_abb11,40,spout03,sucrose10,39,19.5,19.5,2.1213203435596424,abb11,multi_s,13
2022_06_08_abb11,40,spout04,sucrose20,36,18,18,0,abb11,multi_s,13
2022_06_08_abb11,40,spout05,sucrose30,37,18.5,18.5,2.1213203435596424,abb11,multi_s,13
2022_06_08_abb11,50,spout01,sucrose00,9,4.5,4.5,3.5355339059327378,abb11,multi_s,13
2022_06_08_abb11,50,spout02,sucrose05,0,0,0,0,abb11,multi_s,13
2022_06_08_abb11,50,spout03,sucrose10,28,14,14,5.656854249492381,abb11,multi_s,13
2022_06_08_abb11,50,spout04,sucrose20,33,16.5,16.5,0.7071067811865476,abb11,multi_s,13
2022_06_08_abb11,50,spout05,sucrose30,32,16,16,1.4142135623730951,abb11,multi_s,13
2022_06_08_abb11,60,spout01,sucrose00,0,0,0,0,abb11,multi_s,13
2022_06_08_abb11,60,spout02,sucrose05,12,6,6,8.48528137423857,abb11,multi_s,13
2022_06_08_abb11,60,spout03,sucrose10,30,15,15,2.8284271247461903,abb11,multi_s,13
2022_06_08_abb11,60,spout04,sucrose20,24,12,12,4.242640687119285,abb11,multi_s,13
2022_06_08_abb11,60,spout05,sucrose30,26,13,13,4.242640687119285,abb11,multi_s,13
2022_06_08_abb11,70,spout01,sucrose00,12,6,6,2.8284271247461903,abb11,multi_s,13
2022_06_08_abb11,70,spout02,sucrose05,11,5.5,5.5,7.7781745930520225,abb11,multi_s,13
2022_06_08_abb11,70,spout03,sucrose10,32,16,16,5.656854249492381,abb11,multi_s,13
2022_06_08_abb11,70,spout04,sucrose20,29,14.5,14.5,3.5355339059327378,abb11,multi_s,13
2022_06_08_abb11,70,spout05,sucrose30,34,17,17,2.8284271247461903,abb11,multi_s,13
2022_06_08_abb11,80,spout01,sucrose00,0,0,0,0,abb11,multi_s,13
2022_06_08_abb11,80,spout02,sucrose05,8,4,4,5.656854249492381,abb11,multi_s,13
2022_06_08_abb11,80,spout03,sucrose10,22,11,11,2.8284271247461903,abb11,multi_s,13
2022_06_08_abb11,80,spout04,sucrose20,30,15,15,2.8284271247461903,abb11,multi_s,13
2022_06_08_abb11,80,spout05,sucrose30,24,12,12,5.656854249492381,abb11,multi_s,13
2022_06_08_abb11,90,spout01,sucrose00,8,4,4,5.656854249492381,abb11,multi_s,13
2022_06_08_abb11,90,spout02,sucrose05,0,0,0,0,abb11,multi_s,13
2022_06_08_abb11,90,spout03,sucrose10,9,4.5,4.5,2.1213203435596424,abb11,multi_s,13
2022_06_08_abb11,90,spout04,sucrose20,26,13,13,1.4142135623730951,abb11,multi_s,13
2022_06_08_abb11,90,spout05,sucrose30,21,10.5,10.5,3.5355339059327378,abb11,multi_s,13
2022_06_09_abb07,0,spout01,sucrose10,38,19,19,0,abb07,multi_s,14
2022_06_09_abb07,0,spout02,sucrose00,38,19,19,1.4142135623730951,abb07,multi_s,14
2022_06_09_abb07,0,spout03,sucrose30,33,16.5,16.5,2.1213203435596424,abb07,multi_s,14
